101.95.128.154;0;0
101.95.128.166;341;341
101.95.128.178;376;376
101.95.128.186;378;378
101.95.128.194;290;290
101.95.128.210;649;634
101.95.128.214;387;387
101.95.128.222;633;599
101.95.128.234;364;364
101.95.128.238;618;590
101.95.128.62;643;616
101.95.128.74;637;637
101.95.128.82;633;607
101.95.128.86;647;647
101.95.128.90;630;583
101.95.128.98;660;660
101.95.12.90;140;140
101.95.12.94;663;663
101.95.12.98;386;386
101.95.130.122;413;413
101.95.130.14;628;598
101.95.130.150;651;616
101.95.130.162;652;652
101.95.130.166;639;622
101.95.130.178;655;638
101.95.130.186;381;381
101.95.130.18;359;359
101.95.130.222;366;366
101.95.130.226;691;633
101.95.130.230;646;646
101.95.130.246;376;376
101.95.130.26;615;615
101.95.130.30;180;180
101.95.130.38;45;45
101.95.130.50;374;374
101.95.130.54;392;392
101.95.130.74;376;376
101.95.130.82;665;654
101.95.1.30;655;655
101.95.13.102;376;376
101.95.131.106;356;356
101.95.13.110;366;366
101.95.131.114;392;392
101.95.131.118;414;396
101.95.131.122;619;617
101.95.131.130;653;610
101.95.131.154;522;522
101.95.131.166;74;74
101.95.131.174;365;365
101.95.13.118;350;350
101.95.131.18;647;647
101.95.131.238;358;358
101.95.131.242;642;626
101.95.13.126;380;380
101.95.13.142;354;354
101.95.131.42;391;391
101.95.13.14;385;385
101.95.131.50;364;364
101.95.131.6;375;375
101.95.13.174;365;363
101.95.13.186;384;384
101.95.13.18;498;498
101.95.13.202;664;664
101.95.132.146;339;339
101.95.13.218;673;625
101.95.13.22;683;645
101.95.13.254;631;602
101.95.13.26;0;0
101.95.13.2;356;356
101.95.133.50;383;383
101.95.133.62;638;618
101.95.134.110;366;366
101.95.134.134;333;333
101.95.134.138;521;521
101.95.134.194;355;355
101.95.134.210;680;651
101.95.134.230;393;393
101.95.134.246;664;631
101.95.134.86;347;329
101.95.135.118;375;375
101.95.135.146;371;371
101.95.135.150;165;165
101.95.135.182;353;353
101.95.135.18;485;485
101.95.135.194;656;652
101.95.135.206;667;667
101.95.135.242;360;360
101.95.135.66;393;393
101.95.136.10;75;75
101.95.136.122;370;370
101.95.136.138;628;628
101.95.136.142;79;79
101.95.136.146;374;374
101.95.136.18;667;667
101.95.136.194;415;415
101.95.136.230;358;358
101.95.136.250;391;391
101.95.13.62;645;627
101.95.136.50;375;375
101.95.136.74;360;360
101.95.136.98;657;657
101.95.13.6;328;328
101.95.137.114;154;154
101.95.137.130;662;662
101.95.137.138;347;347
101.95.137.14;373;373
101.95.137.150;365;365
101.95.137.174;41;41
101.95.137.210;381;381
101.95.137.214;394;394
101.95.137.218;375;375
101.95.137.230;361;361
101.95.137.238;372;372
101.95.137.38;367;367
101.95.137.42;442;442
101.95.137.58;448;448
101.95.137.86;351;351
101.95.137.94;382;382
101.95.137.98;367;367
101.95.138.154;373;373
101.95.138.162;146;146
101.95.138.178;149;149
101.95.138.186;155;155
101.95.138.210;312;312
101.95.138.218;348;348
101.95.138.242;659;622
101.95.138.30;855;854
101.95.138.38;66;66
101.95.138.58;374;374
101.95.138.90;79;79
101.95.139.102;382;382
101.95.139.118;640;609
101.95.139.130;396;396
101.95.139.14;350;350
101.95.139.162;192;192
101.95.139.218;157;157
101.95.139.250;370;370
101.95.139.2;378;378
101.95.139.62;330;315
101.95.140.102;142;142
101.95.140.110;152;152
101.95.140.166;340;340
101.95.140.178;399;385
101.95.140.182;76;76
101.95.140.186;151;151
101.95.140.242;45;45
101.95.140.46;371;371
101.95.140.62;381;381
101.95.140.86;659;647
101.95.140.90;649;623
101.95.14.102;668;608
101.95.14.106;378;378
101.95.141.10;364;364
101.95.141.142;376;376
101.95.141.158;74;74
101.95.141.178;57;57
101.95.141.206;377;377
101.95.141.210;381;381
101.95.141.218;180;180
101.95.141.22;360;360
101.95.141.242;375;375
101.95.141.246;144;144
101.95.14.134;563;563
101.95.141.34;365;365
101.95.141.38;78;78
101.95.14.146;621;621
101.95.141.50;350;350
101.95.14.162;380;380
101.95.141.70;0;0
101.95.14.178;649;616
101.95.141.78;374;374
101.95.14.182;670;633
101.95.14.186;363;363
101.95.141.90;361;361
101.95.14.198;642;642
101.95.14.202;150;150
101.95.14.210;353;353
101.95.142.142;313;313
101.95.142.146;376;376
101.95.142.14;370;370
101.95.142.174;346;344
101.95.14.222;668;668
101.95.142.246;166;166
101.95.14.226;635;597
101.95.14.234;655;640
101.95.14.246;636;625
101.95.142.98;380;380
101.95.14.2;682;655
101.95.143.198;134;134
101.95.143.218;205;205
101.95.143.222;373;373
101.95.143.254;43;43
101.95.14.34;374;374
101.95.14.74;369;369
101.95.14.78;376;376
