1.0.0.1;721;499
101.226.4.6;1219;712
109.69.8.51;0;0
1.1.1.1;844;500
114.114.114.114;54;50
114.114.115.115;51;50
117.50.11.11;0;0
117.50.22.22;0;0
119.28.28.28;1652;1344
119.29.29.29;1363;919
1.2.4.8;1416;1254
149.112.112.112;1424;1038
156.154.70.1;1528;1210
156.154.71.1;1492;1492
169.239.202.202;0;0
180.76.76.76;1166;965
185.121.177.177;0;0
195.46.39.39;0;0
195.46.39.40;0;0
198.101.242.72;0;0
199.85.126.10;1630;1426
199.85.127.10;1495;1142
208.67.220.220;722;468
208.67.222.222;660;591
208.76.50.50;0;0
208.76.51.51;0;0
209.244.0.3;663;445
209.244.0.4;662;497
209.88.198.133;0;0
210.2.4.8;409;355
216.146.35.35;149;100
216.146.36.36;148;100
218.30.118.6;1192;1013
223.5.5.5;973;863
223.6.6.6;1386;1042
23.253.163.53;0;0
37.235.1.174;0;0
37.235.1.177;0;0
64.6.64.6;191;62
64.6.65.6;1514;1365
74.82.42.42;188;188
77.88.8.1;31;31
77.88.8.8;27;27
80.80.80.80;585;91
80.80.81.81;0;0
81.218.119.11;0;0
8.20.247.20;1670;1670
8.26.56.26;24;24
84.200.69.80;11;11
84.200.70.40;704;490
8.8.4.4;1764;1764
8.8.8.8;1050;887
89.233.43.71;0;0
91.239.100.100;0;0
9.9.9.9;1440;126
